,Learning Rate,Max Depth,Boosting Count,R2
857,1.2915496650148839,9,14,0.87
858,1.2915496650148839,9,15,0.87
859,1.2915496650148839,9,16,0.865
860,1.2915496650148839,9,17,0.8675
861,1.2915496650148839,9,18,0.8675
862,1.2915496650148839,9,19,0.87
863,1.2915496650148839,9,20,0.8725
864,1.2915496650148839,9,21,0.875
865,1.2915496650148839,9,22,0.87
866,1.2915496650148839,9,23,0.875
867,1.2915496650148839,9,24,0.8725
868,1.2915496650148839,9,25,0.8775
869,1.2915496650148839,9,26,0.875
870,1.2915496650148839,9,27,0.8725
871,1.2915496650148839,9,28,0.875
872,1.2915496650148839,9,29,0.875
873,1.2915496650148839,9,30,0.8675
874,1.2915496650148839,9,31,0.87
875,1.2915496650148839,9,32,0.87
876,1.2915496650148839,9,33,0.875
877,1.2915496650148839,9,34,0.875
878,1.2915496650148839,9,35,0.875
879,1.2915496650148839,9,36,0.8725
880,1.2915496650148839,9,37,0.87
881,1.2915496650148839,9,38,0.875
882,1.2915496650148839,9,39,0.8775
883,1.2915496650148839,9,40,0.875
884,1.2915496650148839,9,41,0.8775
885,1.2915496650148839,9,42,0.875
886,1.2915496650148839,9,43,0.88
887,1.2915496650148839,9,44,0.88
888,1.2915496650148839,9,45,0.88
889,1.2915496650148839,9,46,0.88
890,1.2915496650148839,9,47,0.88
891,1.2915496650148839,9,48,0.88
892,1.2915496650148839,9,49,0.88
893,1.2915496650148839,10,3,0.8425
894,1.2915496650148839,10,4,0.8375
895,1.2915496650148839,10,5,0.845
896,1.2915496650148839,10,6,0.8475
897,1.2915496650148839,10,7,0.8525
898,1.2915496650148839,10,8,0.86
899,1.2915496650148839,10,9,0.865
900,1.2915496650148839,10,10,0.875
901,1.2915496650148839,10,11,0.87
902,1.2915496650148839,10,12,0.8825
903,1.2915496650148839,10,13,0.8775
904,1.2915496650148839,10,14,0.885
905,1.2915496650148839,10,15,0.8875
906,1.2915496650148839,10,16,0.8825
907,1.2915496650148839,10,17,0.8825
908,1.2915496650148839,10,18,0.8825
909,1.2915496650148839,10,19,0.8875
910,1.2915496650148839,10,20,0.8875
911,1.2915496650148839,10,21,0.885
912,1.2915496650148839,10,22,0.8875
913,1.2915496650148839,10,23,0.8925
914,1.2915496650148839,10,24,0.8875
915,1.2915496650148839,10,25,0.8875
916,1.2915496650148839,10,26,0.89
917,1.2915496650148839,10,27,0.89
918,1.2915496650148839,10,28,0.885
919,1.2915496650148839,10,29,0.885
920,1.2915496650148839,10,30,0.8875
921,1.2915496650148839,10,31,0.8875
922,1.2915496650148839,10,32,0.8975
923,1.2915496650148839,10,33,0.895
924,1.2915496650148839,10,34,0.8975
925,1.2915496650148839,10,35,0.8975
926,1.2915496650148839,10,36,0.8975
927,1.2915496650148839,10,37,0.8975
928,1.2915496650148839,10,38,0.8975
929,1.2915496650148839,10,39,0.8975
930,1.2915496650148839,10,40,0.8975
931,1.2915496650148839,10,41,0.8975
932,1.2915496650148839,10,42,0.8975
933,1.2915496650148839,10,43,0.8975
934,1.2915496650148839,10,44,0.8975
935,1.2915496650148839,10,45,0.8975
936,1.2915496650148839,10,46,0.8975
937,1.2915496650148839,10,47,0.8975
938,1.2915496650148839,10,48,0.8975
939,1.2915496650148839,10,49,0.8975
940,1.2915496650148839,11,3,0.85
941,1.2915496650148839,11,4,0.865
942,1.2915496650148839,11,5,0.86
943,1.2915496650148839,11,6,0.86
944,1.2915496650148839,11,7,0.87
945,1.2915496650148839,11,8,0.87
946,1.2915496650148839,11,9,0.87
947,1.2915496650148839,11,10,0.87
948,1.2915496650148839,11,11,0.8625
949,1.2915496650148839,11,12,0.8675
950,1.2915496650148839,11,13,0.8675
951,1.2915496650148839,11,14,0.8675
952,1.2915496650148839,11,15,0.875
953,1.2915496650148839,11,16,0.8675
954,1.2915496650148839,11,17,0.8625
955,1.2915496650148839,11,18,0.8675
956,1.2915496650148839,11,19,0.8675
957,1.2915496650148839,11,20,0.87
958,1.2915496650148839,11,21,0.875
959,1.2915496650148839,11,22,0.8775
960,1.2915496650148839,11,23,0.88
961,1.2915496650148839,11,24,0.8775
962,1.2915496650148839,11,25,0.875
963,1.2915496650148839,11,26,0.875
964,1.2915496650148839,11,27,0.875
965,1.2915496650148839,11,28,0.875
966,1.2915496650148839,11,29,0.875
967,1.2915496650148839,11,30,0.875
968,1.2915496650148839,11,31,0.875
969,1.2915496650148839,11,32,0.875
970,1.2915496650148839,11,33,0.875
971,1.2915496650148839,11,34,0.875
972,1.2915496650148839,11,35,0.875
973,1.2915496650148839,11,36,0.875
974,1.2915496650148839,11,37,0.875
975,1.2915496650148839,11,38,0.875
976,1.2915496650148839,11,39,0.875
977,1.2915496650148839,11,40,0.875
978,1.2915496650148839,11,41,0.875
979,1.2915496650148839,11,42,0.875
980,1.2915496650148839,11,43,0.875
981,1.2915496650148839,11,44,0.875
982,1.2915496650148839,11,45,0.875
983,1.2915496650148839,11,46,0.875
984,1.2915496650148839,11,47,0.875
985,1.2915496650148839,11,48,0.875
986,1.2915496650148839,11,49,0.875
987,1.2915496650148839,12,3,0.8425
988,1.2915496650148839,12,4,0.85
989,1.2915496650148839,12,5,0.85
990,1.2915496650148839,12,6,0.845
991,1.2915496650148839,12,7,0.8425
992,1.2915496650148839,12,8,0.8425
993,1.2915496650148839,12,9,0.8425
994,1.2915496650148839,12,10,0.845
995,1.2915496650148839,12,11,0.845
996,1.2915496650148839,12,12,0.8475
997,1.2915496650148839,12,13,0.845
998,1.2915496650148839,12,14,0.845
999,1.2915496650148839,12,15,0.845
1000,1.2915496650148839,12,16,0.845
1001,1.2915496650148839,12,17,0.845
1002,1.2915496650148839,12,18,0.845
1003,1.2915496650148839,12,19,0.845
1004,1.2915496650148839,12,20,0.845
1005,1.2915496650148839,12,21,0.845
1006,1.2915496650148839,12,22,0.845
1007,1.2915496650148839,12,23,0.845
1008,1.2915496650148839,12,24,0.845
1009,1.2915496650148839,12,25,0.845
1010,1.2915496650148839,12,26,0.845
1011,1.2915496650148839,12,27,0.845
1012,1.2915496650148839,12,28,0.845
1013,1.2915496650148839,12,29,0.845
1014,1.2915496650148839,12,30,0.845
1015,1.2915496650148839,12,31,0.845
1016,1.2915496650148839,12,32,0.845
1017,1.2915496650148839,12,33,0.845
1018,1.2915496650148839,12,34,0.845
1019,1.2915496650148839,12,35,0.845
1020,1.2915496650148839,12,36,0.845
1021,1.2915496650148839,12,37,0.845
1022,1.2915496650148839,12,38,0.845
1023,1.2915496650148839,12,39,0.845
1024,1.2915496650148839,12,40,0.845
1025,1.2915496650148839,12,41,0.845
1026,1.2915496650148839,12,42,0.845
1027,1.2915496650148839,12,43,0.845
1028,1.2915496650148839,12,44,0.845
1029,1.2915496650148839,12,45,0.845
1030,1.2915496650148839,12,46,0.845
1031,1.2915496650148839,12,47,0.845
1032,1.2915496650148839,12,48,0.845
1033,1.2915496650148839,12,49,0.845
1034,1.2915496650148839,13,3,0.84
1035,1.2915496650148839,13,4,0.8375
1036,1.2915496650148839,13,5,0.845
1037,1.2915496650148839,13,6,0.8475
1038,1.2915496650148839,13,7,0.845
1039,1.2915496650148839,13,8,0.8375
1040,1.2915496650148839,13,9,0.835
1041,1.2915496650148839,13,10,0.8375
1042,1.2915496650148839,13,11,0.84
1043,1.2915496650148839,13,12,0.8375
1044,1.2915496650148839,13,13,0.8425
1045,1.2915496650148839,13,14,0.8425
1046,1.2915496650148839,13,15,0.845
1047,1.2915496650148839,13,16,0.845
1048,1.2915496650148839,13,17,0.845
1049,1.2915496650148839,13,18,0.845
1050,1.2915496650148839,13,19,0.845
1051,1.2915496650148839,13,20,0.845
1052,1.2915496650148839,13,21,0.845
1053,1.2915496650148839,13,22,0.845
1054,1.2915496650148839,13,23,0.845
1055,1.2915496650148839,13,24,0.845
1056,1.2915496650148839,13,25,0.845
1057,1.2915496650148839,13,26,0.845
1058,1.2915496650148839,13,27,0.845
1059,1.2915496650148839,13,28,0.845
1060,1.2915496650148839,13,29,0.845
1061,1.2915496650148839,13,30,0.845
1062,1.2915496650148839,13,31,0.845
1063,1.2915496650148839,13,32,0.845
1064,1.2915496650148839,13,33,0.845
1065,1.2915496650148839,13,34,0.845
1066,1.2915496650148839,13,35,0.845
1067,1.2915496650148839,13,36,0.845
1068,1.2915496650148839,13,37,0.845
1069,1.2915496650148839,13,38,0.845
1070,1.2915496650148839,13,39,0.845
1071,1.2915496650148839,13,40,0.845
1072,1.2915496650148839,13,41,0.845
1073,1.2915496650148839,13,42,0.845
1074,1.2915496650148839,13,43,0.845
1075,1.2915496650148839,13,44,0.845
1076,1.2915496650148839,13,45,0.845
1077,1.2915496650148839,13,46,0.845
1078,1.2915496650148839,13,47,0.845
1079,1.2915496650148839,13,48,0.845
1080,1.2915496650148839,13,49,0.845
1081,1.2915496650148839,14,3,0.84
1082,1.2915496650148839,14,4,0.8375
1083,1.2915496650148839,14,5,0.845
1084,1.2915496650148839,14,6,0.8475
1085,1.2915496650148839,14,7,0.845
1086,1.2915496650148839,14,8,0.8375
1087,1.2915496650148839,14,9,0.835
1088,1.2915496650148839,14,10,0.8375
1089,1.2915496650148839,14,11,0.84
1090,1.2915496650148839,14,12,0.8375
1091,1.2915496650148839,14,13,0.8425
1092,1.2915496650148839,14,14,0.8425
1093,1.2915496650148839,14,15,0.845
1094,1.2915496650148839,14,16,0.845
1095,1.2915496650148839,14,17,0.845
1096,1.2915496650148839,14,18,0.845
1097,1.2915496650148839,14,19,0.845
1098,1.2915496650148839,14,20,0.845
1099,1.2915496650148839,14,21,0.845
1100,1.2915496650148839,14,22,0.845
1101,1.2915496650148839,14,23,0.845
1102,1.2915496650148839,14,24,0.845
1103,1.2915496650148839,14,25,0.845
1104,1.2915496650148839,14,26,0.845
1105,1.2915496650148839,14,27,0.845
1106,1.2915496650148839,14,28,0.845
1107,1.2915496650148839,14,29,0.845
1108,1.2915496650148839,14,30,0.845
1109,1.2915496650148839,14,31,0.845
1110,1.2915496650148839,14,32,0.845
1111,1.2915496650148839,14,33,0.845
1112,1.2915496650148839,14,34,0.845
1113,1.2915496650148839,14,35,0.845
1114,1.2915496650148839,14,36,0.845
1115,1.2915496650148839,14,37,0.845
1116,1.2915496650148839,14,38,0.845
1117,1.2915496650148839,14,39,0.845
1118,1.2915496650148839,14,40,0.845
1119,1.2915496650148839,14,41,0.845
1120,1.2915496650148839,14,42,0.845
1121,1.2915496650148839,14,43,0.845
1122,1.2915496650148839,14,44,0.845
1123,1.2915496650148839,14,45,0.845
1124,1.2915496650148839,14,46,0.845
1125,1.2915496650148839,14,47,0.845
1126,1.2915496650148839,14,48,0.845
1127,1.2915496650148839,14,49,0.845
1128,1.6681005372000588,3,3,0.8775
1129,1.6681005372000588,3,4,0.8475
1130,1.6681005372000588,3,5,0.8625
1131,1.6681005372000588,3,6,0.875
1132,1.6681005372000588,3,7,0.8625
1133,1.6681005372000588,3,8,0.8775
1134,1.6681005372000588,3,9,0.88
1135,1.6681005372000588,3,10,0.8825
1136,1.6681005372000588,3,11,0.875
1137,1.6681005372000588,3,12,0.875
1138,1.6681005372000588,3,13,0.8675
1139,1.6681005372000588,3,14,0.84
1140,1.6681005372000588,3,15,0.875
1141,1.6681005372000588,3,16,0.8625
1142,1.6681005372000588,3,17,0.85
1143,1.6681005372000588,3,18,0.8025
1144,1.6681005372000588,3,19,0.8425
1145,1.6681005372000588,3,20,0.775
1146,1.6681005372000588,3,21,0.78
1147,1.6681005372000588,3,22,0.8175
1148,1.6681005372000588,3,23,0.7025
1149,1.6681005372000588,3,24,0.795
1150,1.6681005372000588,3,25,0.81
1151,1.6681005372000588,3,26,0.83
1152,1.6681005372000588,3,27,0.83
1153,1.6681005372000588,3,28,0.83
1154,1.6681005372000588,3,29,0.83
1155,1.6681005372000588,3,30,0.83
1156,1.6681005372000588,3,31,0.83
1157,1.6681005372000588,3,32,0.83
1158,1.6681005372000588,3,33,0.83
1159,1.6681005372000588,3,34,0.83
1160,1.6681005372000588,3,35,0.83
1161,1.6681005372000588,3,36,0.83
1162,1.6681005372000588,3,37,0.83
1163,1.6681005372000588,3,38,0.83
1164,1.6681005372000588,3,39,0.83
1165,1.6681005372000588,3,40,0.83
1166,1.6681005372000588,3,41,0.83
1167,1.6681005372000588,3,42,0.83
1168,1.6681005372000588,3,43,0.83
1169,1.6681005372000588,3,44,0.83
1170,1.6681005372000588,3,45,0.83
1171,1.6681005372000588,3,46,0.83
1172,1.6681005372000588,3,47,0.83
1173,1.6681005372000588,3,48,0.83
1174,1.6681005372000588,3,49,0.83
1175,1.6681005372000588,4,3,0.8525
1176,1.6681005372000588,4,4,0.845
1177,1.6681005372000588,4,5,0.7875
1178,1.6681005372000588,4,6,0.8375
1179,1.6681005372000588,4,7,0.8575
1180,1.6681005372000588,4,8,0.83
1181,1.6681005372000588,4,9,0.8425
1182,1.6681005372000588,4,10,0.8325
1183,1.6681005372000588,4,11,0.85
1184,1.6681005372000588,4,12,0.8475
1185,1.6681005372000588,4,13,0.8475
1186,1.6681005372000588,4,14,0.845
1187,1.6681005372000588,4,15,0.85
1188,1.6681005372000588,4,16,0.8475
1189,1.6681005372000588,4,17,0.8525
1190,1.6681005372000588,4,18,0.8425
1191,1.6681005372000588,4,19,0.845
1192,1.6681005372000588,4,20,0.84
1193,1.6681005372000588,4,21,0.8425
1194,1.6681005372000588,4,22,0.855
1195,1.6681005372000588,4,23,0.86
1196,1.6681005372000588,4,24,0.8475
1197,1.6681005372000588,4,25,0.8525
1198,1.6681005372000588,4,26,0.8525
1199,1.6681005372000588,4,27,0.85
1200,1.6681005372000588,4,28,0.845
1201,1.6681005372000588,4,29,0.8475
1202,1.6681005372000588,4,30,0.845
1203,1.6681005372000588,4,31,0.8525
1204,1.6681005372000588,4,32,0.86
1205,1.6681005372000588,4,33,0.86
1206,1.6681005372000588,4,34,0.8525
1207,1.6681005372000588,4,35,0.855
1208,1.6681005372000588,4,36,0.855
1209,1.6681005372000588,4,37,0.8525
1210,1.6681005372000588,4,38,0.8575
1211,1.6681005372000588,4,39,0.855
1212,1.6681005372000588,4,40,0.8575
1213,1.6681005372000588,4,41,0.86
1214,1.6681005372000588,4,42,0.865
1215,1.6681005372000588,4,43,0.86
1216,1.6681005372000588,4,44,0.8625
1217,1.6681005372000588,4,45,0.8625
1218,1.6681005372000588,4,46,0.855
1219,1.6681005372000588,4,47,0.855
1220,1.6681005372000588,4,48,0.85
1221,1.6681005372000588,4,49,0.8525
1222,1.6681005372000588,5,3,0.85
1223,1.6681005372000588,5,4,0.8525
1224,1.6681005372000588,5,5,0.85
1225,1.6681005372000588,5,6,0.85
1226,1.6681005372000588,5,7,0.8475
1227,1.6681005372000588,5,8,0.855
1228,1.6681005372000588,5,9,0.8525
1229,1.6681005372000588,5,10,0.8625
1230,1.6681005372000588,5,11,0.8425
1231,1.6681005372000588,5,12,0.85
1232,1.6681005372000588,5,13,0.8375
1233,1.6681005372000588,5,14,0.8425
1234,1.6681005372000588,5,15,0.8425
1235,1.6681005372000588,5,16,0.8425
1236,1.6681005372000588,5,17,0.84
1237,1.6681005372000588,5,18,0.845
1238,1.6681005372000588,5,19,0.8475
1239,1.6681005372000588,5,20,0.845
1240,1.6681005372000588,5,21,0.845
1241,1.6681005372000588,5,22,0.845
1242,1.6681005372000588,5,23,0.84
1243,1.6681005372000588,5,24,0.84
1244,1.6681005372000588,5,25,0.8375
1245,1.6681005372000588,5,26,0.8375
1246,1.6681005372000588,5,27,0.8375
1247,1.6681005372000588,5,28,0.8425
1248,1.6681005372000588,5,29,0.8425
1249,1.6681005372000588,5,30,0.8425
1250,1.6681005372000588,5,31,0.85
1251,1.6681005372000588,5,32,0.85
1252,1.6681005372000588,5,33,0.8475
1253,1.6681005372000588,5,34,0.8525
1254,1.6681005372000588,5,35,0.8475
1255,1.6681005372000588,5,36,0.8475
1256,1.6681005372000588,5,37,0.85
1257,1.6681005372000588,5,38,0.84
1258,1.6681005372000588,5,39,0.8425
1259,1.6681005372000588,5,40,0.8425
1260,1.6681005372000588,5,41,0.8525
1261,1.6681005372000588,5,42,0.85
1262,1.6681005372000588,5,43,0.8525
1263,1.6681005372000588,5,44,0.8525
1264,1.6681005372000588,5,45,0.85
1265,1.6681005372000588,5,46,0.8475
1266,1.6681005372000588,5,47,0.8425
1267,1.6681005372000588,5,48,0.8425
1268,1.6681005372000588,5,49,0.84
1269,1.6681005372000588,6,3,0.8725
1270,1.6681005372000588,6,4,0.87
1271,1.6681005372000588,6,5,0.88
1272,1.6681005372000588,6,6,0.8775
1273,1.6681005372000588,6,7,0.86
1274,1.6681005372000588,6,8,0.8525
1275,1.6681005372000588,6,9,0.8475
1276,1.6681005372000588,6,10,0.8575
1277,1.6681005372000588,6,11,0.8425
1278,1.6681005372000588,6,12,0.86
1279,1.6681005372000588,6,13,0.835
1280,1.6681005372000588,6,14,0.8675
1281,1.6681005372000588,6,15,0.8625
1282,1.6681005372000588,6,16,0.865
1283,1.6681005372000588,6,17,0.8675
1284,1.6681005372000588,6,18,0.87
1285,1.6681005372000588,6,19,0.8725
1286,1.6681005372000588,6,20,0.8725
1287,1.6681005372000588,6,21,0.875
1288,1.6681005372000588,6,22,0.875
1289,1.6681005372000588,6,23,0.8675
1290,1.6681005372000588,6,24,0.865
1291,1.6681005372000588,6,25,0.865
1292,1.6681005372000588,6,26,0.87
1293,1.6681005372000588,6,27,0.8725
1294,1.6681005372000588,6,28,0.875
1295,1.6681005372000588,6,29,0.8725
1296,1.6681005372000588,6,30,0.8725
1297,1.6681005372000588,6,31,0.875
1298,1.6681005372000588,6,32,0.88
1299,1.6681005372000588,6,33,0.8775
1300,1.6681005372000588,6,34,0.8775
1301,1.6681005372000588,6,35,0.875
1302,1.6681005372000588,6,36,0.875
1303,1.6681005372000588,6,37,0.8725
1304,1.6681005372000588,6,38,0.8725
1305,1.6681005372000588,6,39,0.87
1306,1.6681005372000588,6,40,0.8725
1307,1.6681005372000588,6,41,0.8725
1308,1.6681005372000588,6,42,0.87
1309,1.6681005372000588,6,43,0.8725
1310,1.6681005372000588,6,44,0.87
1311,1.6681005372000588,6,45,0.865
1312,1.6681005372000588,6,46,0.86
1313,1.6681005372000588,6,47,0.865
1314,1.6681005372000588,6,48,0.8675
1315,1.6681005372000588,6,49,0.8725
1316,1.6681005372000588,7,3,0.85
1317,1.6681005372000588,7,4,0.855
1318,1.6681005372000588,7,5,0.85
1319,1.6681005372000588,7,6,0.875
1320,1.6681005372000588,7,7,0.88
1321,1.6681005372000588,7,8,0.885
1322,1.6681005372000588,7,9,0.885
1323,1.6681005372000588,7,10,0.8775
1324,1.6681005372000588,7,11,0.8825
1325,1.6681005372000588,7,12,0.88
1326,1.6681005372000588,7,13,0.8875
1327,1.6681005372000588,7,14,0.885
1328,1.6681005372000588,7,15,0.885
1329,1.6681005372000588,7,16,0.8775
1330,1.6681005372000588,7,17,0.8775
1331,1.6681005372000588,7,18,0.875
1332,1.6681005372000588,7,19,0.8775
1333,1.6681005372000588,7,20,0.88
1334,1.6681005372000588,7,21,0.8825
1335,1.6681005372000588,7,22,0.88
1336,1.6681005372000588,7,23,0.88
1337,1.6681005372000588,7,24,0.8775
1338,1.6681005372000588,7,25,0.8825
1339,1.6681005372000588,7,26,0.88
1340,1.6681005372000588,7,27,0.88
1341,1.6681005372000588,7,28,0.885
1342,1.6681005372000588,7,29,0.8825
1343,1.6681005372000588,7,30,0.8825
1344,1.6681005372000588,7,31,0.875
1345,1.6681005372000588,7,32,0.8825
1346,1.6681005372000588,7,33,0.8725
1347,1.6681005372000588,7,34,0.875
1348,1.6681005372000588,7,35,0.875
1349,1.6681005372000588,7,36,0.8725
1350,1.6681005372000588,7,37,0.8725
1351,1.6681005372000588,7,38,0.8725
1352,1.6681005372000588,7,39,0.87
1353,1.6681005372000588,7,40,0.8725
1354,1.6681005372000588,7,41,0.875
1355,1.6681005372000588,7,42,0.87
1356,1.6681005372000588,7,43,0.8725
1357,1.6681005372000588,7,44,0.87
1358,1.6681005372000588,7,45,0.875
1359,1.6681005372000588,7,46,0.8725
1360,1.6681005372000588,7,47,0.8775
1361,1.6681005372000588,7,48,0.88
1362,1.6681005372000588,7,49,0.88
1363,1.6681005372000588,8,3,0.8375
1364,1.6681005372000588,8,4,0.825
1365,1.6681005372000588,8,5,0.825
1366,1.6681005372000588,8,6,0.825
1367,1.6681005372000588,8,7,0.8275
1368,1.6681005372000588,8,8,0.8275
1369,1.6681005372000588,8,9,0.835
1370,1.6681005372000588,8,10,0.835
1371,1.6681005372000588,8,11,0.8375
1372,1.6681005372000588,8,12,0.84
1373,1.6681005372000588,8,13,0.8375
1374,1.6681005372000588,8,14,0.84
1375,1.6681005372000588,8,15,0.845
1376,1.6681005372000588,8,16,0.8425
1377,1.6681005372000588,8,17,0.85
1378,1.6681005372000588,8,18,0.85
1379,1.6681005372000588,8,19,0.8575
1380,1.6681005372000588,8,20,0.8575
1381,1.6681005372000588,8,21,0.8625
1382,1.6681005372000588,8,22,0.86
1383,1.6681005372000588,8,23,0.86
1384,1.6681005372000588,8,24,0.8625
1385,1.6681005372000588,8,25,0.8675
1386,1.6681005372000588,8,26,0.875
1387,1.6681005372000588,8,27,0.8725
1388,1.6681005372000588,8,28,0.8725
1389,1.6681005372000588,8,29,0.875
1390,1.6681005372000588,8,30,0.8725
1391,1.6681005372000588,8,31,0.87
1392,1.6681005372000588,8,32,0.8675
1393,1.6681005372000588,8,33,0.87
1394,1.6681005372000588,8,34,0.8675
1395,1.6681005372000588,8,35,0.865
1396,1.6681005372000588,8,36,0.865
1397,1.6681005372000588,8,37,0.865
1398,1.6681005372000588,8,38,0.865
1399,1.6681005372000588,8,39,0.8625
1400,1.6681005372000588,8,40,0.8675
1401,1.6681005372000588,8,41,0.87
1402,1.6681005372000588,8,42,0.8725
1403,1.6681005372000588,8,43,0.87
1404,1.6681005372000588,8,44,0.8725
1405,1.6681005372000588,8,45,0.87
1406,1.6681005372000588,8,46,0.8725
1407,1.6681005372000588,8,47,0.87
1408,1.6681005372000588,8,48,0.8725
1409,1.6681005372000588,8,49,0.87
1410,1.6681005372000588,9,3,0.84
1411,1.6681005372000588,9,4,0.8425
1412,1.6681005372000588,9,5,0.8525
1413,1.6681005372000588,9,6,0.8725
1414,1.6681005372000588,9,7,0.87
1415,1.6681005372000588,9,8,0.8675
1416,1.6681005372000588,9,9,0.8825
1417,1.6681005372000588,9,10,0.885
1418,1.6681005372000588,9,11,0.8875
1419,1.6681005372000588,9,12,0.885
1420,1.6681005372000588,9,13,0.8825
1421,1.6681005372000588,9,14,0.875
1422,1.6681005372000588,9,15,0.8725
1423,1.6681005372000588,9,16,0.88
1424,1.6681005372000588,9,17,0.8775
1425,1.6681005372000588,9,18,0.88
1426,1.6681005372000588,9,19,0.8775
1427,1.6681005372000588,9,20,0.8775
1428,1.6681005372000588,9,21,0.8725
1429,1.6681005372000588,9,22,0.87
1430,1.6681005372000588,9,23,0.8725
1431,1.6681005372000588,9,24,0.875
1432,1.6681005372000588,9,25,0.8725
1433,1.6681005372000588,9,26,0.8725
1434,1.6681005372000588,9,27,0.875
1435,1.6681005372000588,9,28,0.8775
1436,1.6681005372000588,9,29,0.8775
1437,1.6681005372000588,9,30,0.875
1438,1.6681005372000588,9,31,0.8775
1439,1.6681005372000588,9,32,0.8775
1440,1.6681005372000588,9,33,0.88
1441,1.6681005372000588,9,34,0.88
1442,1.6681005372000588,9,35,0.88
1443,1.6681005372000588,9,36,0.88
1444,1.6681005372000588,9,37,0.88
1445,1.6681005372000588,9,38,0.88
1446,1.6681005372000588,9,39,0.88
1447,1.6681005372000588,9,40,0.88
1448,1.6681005372000588,9,41,0.88
1449,1.6681005372000588,9,42,0.88
1450,1.6681005372000588,9,43,0.88
1451,1.6681005372000588,9,44,0.88
1452,1.6681005372000588,9,45,0.88
1453,1.6681005372000588,9,46,0.88
1454,1.6681005372000588,9,47,0.88
1455,1.6681005372000588,9,48,0.88
1456,1.6681005372000588,9,49,0.88
1457,1.6681005372000588,10,3,0.8475
1458,1.6681005372000588,10,4,0.855
1459,1.6681005372000588,10,5,0.8625
1460,1.6681005372000588,10,6,0.8575
1461,1.6681005372000588,10,7,0.8675
1462,1.6681005372000588,10,8,0.8625
1463,1.6681005372000588,10,9,0.865
1464,1.6681005372000588,10,10,0.865
1465,1.6681005372000588,10,11,0.8675
1466,1.6681005372000588,10,12,0.8725
1467,1.6681005372000588,10,13,0.875
1468,1.6681005372000588,10,14,0.8725
1469,1.6681005372000588,10,15,0.8825
1470,1.6681005372000588,10,16,0.875
1471,1.6681005372000588,10,17,0.87
1472,1.6681005372000588,10,18,0.8825
1473,1.6681005372000588,10,19,0.8825
1474,1.6681005372000588,10,20,0.88
1475,1.6681005372000588,10,21,0.885
1476,1.6681005372000588,10,22,0.8875
1477,1.6681005372000588,10,23,0.8875
1478,1.6681005372000588,10,24,0.89
1479,1.6681005372000588,10,25,0.8875
1480,1.6681005372000588,10,26,0.89
1481,1.6681005372000588,10,27,0.8875
1482,1.6681005372000588,10,28,0.89
1483,1.6681005372000588,10,29,0.8875
1484,1.6681005372000588,10,30,0.89
1485,1.6681005372000588,10,31,0.8875
1486,1.6681005372000588,10,32,0.89
1487,1.6681005372000588,10,33,0.8875
1488,1.6681005372000588,10,34,0.89
1489,1.6681005372000588,10,35,0.8875
1490,1.6681005372000588,10,36,0.89
1491,1.6681005372000588,10,37,0.8875
1492,1.6681005372000588,10,38,0.89
1493,1.6681005372000588,10,39,0.8875
1494,1.6681005372000588,10,40,0.8875
1495,1.6681005372000588,10,41,0.8875
1496,1.6681005372000588,10,42,0.8875
1497,1.6681005372000588,10,43,0.8875
1498,1.6681005372000588,10,44,0.8875
1499,1.6681005372000588,10,45,0.8875
1500,1.6681005372000588,10,46,0.8875
1501,1.6681005372000588,10,47,0.8875
1502,1.6681005372000588,10,48,0.8875
1503,1.6681005372000588,10,49,0.8875
1504,1.6681005372000588,11,3,0.855
1505,1.6681005372000588,11,4,0.865
1506,1.6681005372000588,11,5,0.8625
1507,1.6681005372000588,11,6,0.8675
1508,1.6681005372000588,11,7,0.8675
1509,1.6681005372000588,11,8,0.8675
1510,1.6681005372000588,11,9,0.87
1511,1.6681005372000588,11,10,0.88
1512,1.6681005372000588,11,11,0.8725
1513,1.6681005372000588,11,12,0.89
1514,1.6681005372000588,11,13,0.8825
1515,1.6681005372000588,11,14,0.8875
1516,1.6681005372000588,11,15,0.8925
1517,1.6681005372000588,11,16,0.89
1518,1.6681005372000588,11,17,0.895
1519,1.6681005372000588,11,18,0.895
1520,1.6681005372000588,11,19,0.8925
1521,1.6681005372000588,11,20,0.8875
1522,1.6681005372000588,11,21,0.8875
1523,1.6681005372000588,11,22,0.8925
1524,1.6681005372000588,11,23,0.8925
1525,1.6681005372000588,11,24,0.8925
1526,1.6681005372000588,11,25,0.8925
1527,1.6681005372000588,11,26,0.8925
1528,1.6681005372000588,11,27,0.8925
1529,1.6681005372000588,11,28,0.8925
1530,1.6681005372000588,11,29,0.8925
1531,1.6681005372000588,11,30,0.8925
1532,1.6681005372000588,11,31,0.8925
1533,1.6681005372000588,11,32,0.8925
1534,1.6681005372000588,11,33,0.8925
1535,1.6681005372000588,11,34,0.8925
1536,1.6681005372000588,11,35,0.8925
1537,1.6681005372000588,11,36,0.8925
